epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
7545,29784.5,0.25067,0.19587,0.82153,0.79568,0.73914,0.8293,0.77374,0.40993,0.68604,0.8943,0.00751048,0.00751048,0.00751048
7546,29788.9,0.19297,0.17102,0.80998,0.79552,0.74008,0.8323,0.77255,0.41004,0.68681,0.894,0.00751015,0.00751015,0.00751015
7547,29793,0.21605,0.18159,0.82318,0.79562,0.74092,0.8323,0.77198,0.4089,0.68861,0.89349,0.00750982,0.00750982,0.00750982
7548,29796.9,0.21325,0.17465,0.84526,0.78991,0.73452,0.82559,0.7702,0.40916,0.69568,0.89354,0.00750949,0.00750949,0.00750949
7549,29800.8,0.23563,0.19525,0.80116,0.78991,0.73452,0.82559,0.7702,0.40916,0.69568,0.89354,0.00750916,0.00750916,0.00750916
7550,29804.8,0.22627,0.20332,0.81547,0.78845,0.73452,0.82559,0.7702,0.40788,0.69611,0.89303,0.00750883,0.00750883,0.00750883
7551,29808.4,0.21753,0.18024,0.80261,0.78646,0.73452,0.82602,0.77123,0.40849,0.6996,0.8936,0.0075085,0.0075085,0.0075085
7552,29812.3,0.19806,0.17971,0.80899,0.78415,0.73452,0.82602,0.77123,0.40913,0.70158,0.89436,0.00750817,0.00750817,0.00750817
7553,29816.5,0.19701,0.17871,0.79801,0.78415,0.73452,0.82602,0.77123,0.40913,0.70158,0.89436,0.00750784,0.00750784,0.00750784
7554,29820.5,0.20153,0.18785,0.82626,0.78149,0.73452,0.82715,0.77337,0.41037,0.70162,0.89476,0.00750751,0.00750751,0.00750751
7555,29824.4,0.20124,0.17597,0.78365,0.77912,0.73452,0.82715,0.77337,0.41076,0.70336,0.89467,0.00750718,0.00750718,0.00750718
7556,29828.3,0.19288,0.16856,0.8004,0.77715,0.73452,0.82715,0.77337,0.41047,0.70485,0.89509,0.00750685,0.00750685,0.00750685
7557,29832.2,0.20897,0.17557,0.81059,0.77715,0.73452,0.82715,0.77337,0.41047,0.70485,0.89509,0.00750652,0.00750652,0.00750652
7558,29836.3,0.22288,0.19088,0.81675,0.77535,0.73323,0.82715,0.77294,0.41106,0.70637,0.89519,0.00750619,0.00750619,0.00750619
7559,29840.3,0.24282,0.19666,0.82844,0.77394,0.7323,0.82715,0.76999,0.41075,0.70931,0.89518,0.00750586,0.00750586,0.00750586
7560,29844.2,0.21003,0.17661,0.807,0.77388,0.73249,0.82065,0.76463,0.41128,0.71343,0.89516,0.00750553,0.00750553,0.00750553
7561,29848.2,0.17618,0.15677,0.81992,0.77388,0.73249,0.82065,0.76463,0.41128,0.71343,0.89516,0.0075052,0.0075052,0.0075052
7562,29852.1,0.21507,0.18445,0.8206,0.774,0.73256,0.82113,0.76685,0.41102,0.71656,0.89504,0.00750487,0.00750487,0.00750487
7563,29855.9,0.21057,0.19319,0.80705,0.77386,0.73242,0.82113,0.76685,0.41232,0.72191,0.89528,0.00750454,0.00750454,0.00750454
7564,29859.7,0.26535,0.211,0.83547,0.77381,0.73209,0.82113,0.76685,0.41281,0.72629,0.89569,0.00750421,0.00750421,0.00750421
7565,29863.7,0.1724,0.16385,0.79675,0.77381,0.73209,0.82113,0.76685,0.41281,0.72629,0.89569,0.00750388,0.00750388,0.00750388
7566,29867.6,0.21016,0.19224,0.78904,0.77406,0.73204,0.82113,0.76685,0.41297,0.73119,0.8962,0.00750355,0.00750355,0.00750355
7567,29871.6,0.17088,0.16101,0.80552,0.77448,0.73175,0.81512,0.76442,0.41443,0.73495,0.89724,0.00750322,0.00750322,0.00750322
7568,29875.5,0.22766,0.20167,0.8142,0.77507,0.73156,0.81512,0.7663,0.41571,0.73804,0.89827,0.00750289,0.00750289,0.00750289
7569,29879.5,0.21632,0.19617,0.8266,0.77507,0.73156,0.81512,0.7663,0.41571,0.73804,0.89827,0.00750256,0.00750256,0.00750256
7570,29883.6,0.21558,0.21992,0.82682,0.77572,0.73148,0.8138,0.7643,0.41707,0.74125,0.89944,0.00750223,0.00750223,0.00750223
7571,29887.7,0.21615,0.20359,0.81038,0.7768,0.73166,0.81607,0.76614,0.41844,0.74237,0.90053,0.0075019,0.0075019,0.0075019
7572,29891.5,0.20454,0.17485,0.82208,0.77813,0.73179,0.81607,0.76614,0.41859,0.74157,0.90078,0.00750157,0.00750157,0.00750157
7573,29895.4,0.19985,0.17699,0.80875,0.77813,0.73179,0.81607,0.76614,0.41859,0.74157,0.90078,0.00750124,0.00750124,0.00750124
7574,29899.2,0.21495,0.19872,0.81995,0.77965,0.73195,0.81221,0.76243,0.41836,0.73475,0.90068,0.00750091,0.00750091,0.00750091
7575,29903,0.19427,0.17722,0.78778,0.78131,0.73221,0.80494,0.75164,0.41737,0.71652,0.90034,0.00750058,0.00750058,0.00750058
7576,29906.9,0.23017,0.19747,0.80334,0.78294,0.73256,0.80607,0.75295,0.41415,0.70052,0.89898,0.00750025,0.00750025,0.00750025
7577,29910.7,0.2241,0.18088,0.7953,0.78294,0.73256,0.80607,0.75295,0.41415,0.70052,0.89898,0.00749992,0.00749992,0.00749992
7578,29914.6,0.1936,0.15945,0.80472,0.78477,0.73274,0.81855,0.76542,0.41143,0.68858,0.89826,0.00749959,0.00749959,0.00749959
7579,29918.5,0.20665,0.18462,0.80076,0.78644,0.73284,0.8206,0.76621,0.40923,0.67983,0.89707,0.00749926,0.00749926,0.00749926
7580,29922.4,0.2147,0.19682,0.80679,0.78847,0.73277,0.8235,0.76907,0.40706,0.66762,0.89638,0.00749893,0.00749893,0.00749893
7581,29926.4,0.19656,0.16864,0.80473,0.78847,0.73277,0.8235,0.76907,0.40706,0.66762,0.89638,0.0074986,0.0074986,0.0074986
7582,29930.5,0.19752,0.17856,0.79581,0.79124,0.73286,0.82641,0.76838,0.40405,0.65835,0.89586,0.00749827,0.00749827,0.00749827
7583,29934.3,0.2272,0.18754,0.80609,0.79519,0.73149,0.83188,0.77383,0.40229,0.65165,0.89595,0.00749794,0.00749794,0.00749794
7584,29938,0.23836,0.20358,0.80864,0.71484,0.81913,0.83675,0.77839,0.40165,0.64537,0.89584,0.00749761,0.00749761,0.00749761
7585,29942,0.22168,0.20109,0.78969,0.71484,0.81913,0.83675,0.77839,0.40165,0.64537,0.89584,0.00749728,0.00749728,0.00749728
7586,29945.8,0.19911,0.17747,0.81073,0.80573,0.73541,0.83724,0.7789,0.40326,0.64136,0.89654,0.00749695,0.00749695,0.00749695
7587,29949.7,0.21624,0.19436,0.80738,0.80854,0.73589,0.83675,0.77876,0.40536,0.63734,0.89654,0.00749662,0.00749662,0.00749662
7588,29953.5,0.22482,0.18123,0.81178,0.80669,0.73617,0.83632,0.77829,0.40809,0.6343,0.89746,0.00749629,0.00749629,0.00749629
7589,29957.3,0.19136,0.16537,0.78554,0.80669,0.73617,0.83632,0.77829,0.40809,0.6343,0.89746,0.00749596,0.00749596,0.00749596
7590,29961,0.24802,0.20565,0.82519,0.80341,0.73675,0.83593,0.77787,0.41192,0.65154,0.89914,0.00749563,0.00749563,0.00749563
7591,29964.8,0.22129,0.19859,0.8222,0.80079,0.73746,0.83632,0.77877,0.41625,0.66199,0.90099,0.0074953,0.0074953,0.0074953
7592,29968.8,0.24448,0.2028,0.81889,0.79794,0.73729,0.83632,0.78289,0.4203,0.66631,0.90485,0.00749497,0.00749497,0.00749497
7593,29972.7,0.23657,0.20671,0.81542,0.79794,0.73729,0.83632,0.78289,0.4203,0.66631,0.90485,0.00749464,0.00749464,0.00749464
7594,29976.5,0.19489,0.16972,0.78085,0.794,0.73627,0.83632,0.78536,0.42005,0.6629,0.90404,0.00749431,0.00749431,0.00749431
7595,29980.5,0.19125,0.17852,0.80927,0.78996,0.73323,0.83632,0.78536,0.42136,0.66606,0.90457,0.00749398,0.00749398,0.00749398
7596,29984.2,0.20425,0.19206,0.79989,0.71485,0.77413,0.84061,0.78656,0.42305,0.67048,0.90482,0.00749365,0.00749365,0.00749365
7597,29988.2,0.19853,0.17552,0.80087,0.71485,0.77413,0.84061,0.78656,0.42305,0.67048,0.90482,0.00749332,0.00749332,0.00749332
7598,29992,0.2235,0.18584,0.83377,0.77255,0.81186,0.8414,0.78628,0.42172,0.67568,0.90481,0.00749299,0.00749299,0.00749299
7599,29996,0.24737,0.20755,0.81506,0.77271,0.81068,0.84732,0.78653,0.42394,0.67531,0.90537,0.00749266,0.00749266,0.00749266
7600,29999.8,0.23133,0.21416,0.81155,0.77288,0.8092,0.84732,0.78103,0.42464,0.67638,0.90586,0.00749233,0.00749233,0.00749233
7601,30003.7,0.20626,0.17097,0.79139,0.77288,0.8092,0.84732,0.78103,0.42464,0.67638,0.90586,0.007492,0.007492,0.007492
7602,30007.5,0.20617,0.19171,0.80711,0.773,0.80745,0.84732,0.78103,0.42488,0.6796,0.90612,0.00749167,0.00749167,0.00749167
7603,30011.3,0.22069,0.19103,0.80247,0.76183,0.81528,0.84732,0.78103,0.42458,0.68135,0.90624,0.00749134,0.00749134,0.00749134
7604,30015.3,0.19535,0.1725,0.81175,0.76241,0.814,0.84732,0.78103,0.42444,0.68363,0.90633,0.00749101,0.00749101,0.00749101
7605,30019.1,0.17341,0.15572,0.78959,0.76241,0.814,0.84732,0.78103,0.42444,0.68363,0.90633,0.00749068,0.00749068,0.00749068
7606,30023.1,0.19019,0.17987,0.79253,0.76318,0.81247,0.85899,0.7927,0.42308,0.68395,0.90607,0.00749035,0.00749035,0.00749035
7607,30026.9,0.20947,0.18229,0.81054,0.76406,0.81186,0.85768,0.7977,0.42227,0.6825,0.90547,0.00749002,0.00749002,0.00749002
7608,30030.8,0.22356,0.18949,0.84437,0.76332,0.81157,0.84602,0.78603,0.42092,0.68149,0.90484,0.00748969,0.00748969,0.00748969
7609,30034.5,0.20674,0.19283,0.80246,0.76332,0.81157,0.84602,0.78603,0.42092,0.68149,0.90484,0.00748936,0.00748936,0.00748936
7610,30038.2,0.21959,0.18315,0.79032,0.76328,0.81084,0.84602,0.78603,0.41998,0.6823,0.90421,0.00748903,0.00748903,0.00748903
7611,30042,0.2116,0.17989,0.80509,0.76324,0.81048,0.84602,0.78711,0.41922,0.68332,0.90345,0.0074887,0.0074887,0.0074887
7612,30045.7,0.22168,0.20644,0.81159,0.76366,0.81023,0.84602,0.78711,0.41885,0.68501,0.90288,0.00748837,0.00748837,0.00748837
7613,30049.4,0.21396,0.20241,0.79978,0.76366,0.81023,0.84602,0.78711,0.41885,0.68501,0.90288,0.00748804,0.00748804,0.00748804
7614,30053.2,0.20816,0.19106,0.78932,0.76441,0.80889,0.84558,0.78667,0.41886,0.68788,0.90261,0.00748771,0.00748771,0.00748771
7615,30057.1,0.20573,0.17611,0.82388,0.7654,0.80707,0.84558,0.78667,0.41796,0.69033,0.90179,0.00748738,0.00748738,0.00748738
7616,30061,0.17704,0.16691,0.79634,0.75894,0.80638,0.84558,0.78735,0.41693,0.69509,0.90078,0.00748705,0.00748705,0.00748705
7617,30064.9,0.22656,0.18804,0.79543,0.75894,0.80638,0.84558,0.78735,0.41693,0.69509,0.90078,0.00748672,0.00748672,0.00748672
7618,30068.8,0.22218,0.17737,0.82057,0.74579,0.80557,0.85725,0.79902,0.41459,0.70039,0.90022,0.00748639,0.00748639,0.00748639
7619,30072.6,0.18258,0.17,0.80791,0.79367,0.76519,0.85686,0.79795,0.41349,0.70614,0.89972,0.00748606,0.00748606,0.00748606
7620,30076.5,0.22192,0.18396,0.82607,0.79318,0.7643,0.85686,0.80648,0.41242,0.71213,0.8995,0.00748573,0.00748573,0.00748573
7621,30080.3,0.18359,0.16095,0.78928,0.79318,0.7643,0.85686,0.80648,0.41242,0.71213,0.8995,0.0074854,0.0074854,0.0074854
7622,30084.2,0.19712,0.17199,0.78969,0.79159,0.76483,0.85686,0.80648,0.41087,0.71851,0.89939,0.00748507,0.00748507,0.00748507
7623,30088,0.22891,0.1892,0.81658,0.789,0.76551,0.85094,0.80387,0.41015,0.72516,0.89872,0.00748474,0.00748474,0.00748474
7624,30091.6,0.19765,0.18105,0.79324,0.79585,0.69491,0.84477,0.80321,0.40992,0.73385,0.89994,0.00748441,0.00748441,0.00748441
7625,30095.6,0.2174,0.18824,0.8027,0.79585,0.69491,0.84477,0.80321,0.40992,0.73385,0.89994,0.00748408,0.00748408,0.00748408
7626,30099.5,0.22689,0.18578,0.82426,0.7968,0.69478,0.84365,0.79745,0.40658,0.73773,0.8952,0.00748375,0.00748375,0.00748375
7627,30103.6,0.20359,0.16875,0.8038,0.79835,0.69455,0.84365,0.80052,0.40719,0.73294,0.89408,0.00748342,0.00748342,0.00748342
7628,30107.5,0.20863,0.18769,0.79549,0.80049,0.69431,0.84365,0.80119,0.40643,0.73047,0.89319,0.00748309,0.00748309,0.00748309
7629,30111.3,0.19851,0.17872,0.80765,0.80049,0.69431,0.84365,0.80119,0.40643,0.73047,0.89319,0.00748276,0.00748276,0.00748276
7630,30115.2,0.21822,0.1912,0.79857,0.80291,0.69411,0.84365,0.80119,0.40575,0.7303,0.89289,0.00748243,0.00748243,0.00748243
7631,30119,0.20326,0.18798,0.78405,0.80673,0.69348,0.84442,0.79908,0.40526,0.73,0.89301,0.0074821,0.0074821,0.0074821
7632,30122.8,0.21475,0.18388,0.80036,0.81637,0.69038,0.84409,0.79768,0.40532,0.7288,0.89264,0.00748177,0.00748177,0.00748177
7633,30126.4,0.23683,0.20195,0.82357,0.81637,0.69038,0.84409,0.79768,0.40532,0.7288,0.89264,0.00748144,0.00748144,0.00748144
7634,30130.5,0.20165,0.17747,0.82198,0.79643,0.77295,0.84766,0.79803,0.40479,0.72722,0.89305,0.00748111,0.00748111,0.00748111
7635,30134.3,0.21268,0.18659,0.77243,0.79656,0.77342,0.84717,0.79819,0.40528,0.72665,0.89348,0.00748078,0.00748078,0.00748078
7636,30138.1,0.21569,0.19049,0.80455,0.79661,0.77394,0.84717,0.79819,0.40439,0.72338,0.89416,0.00748045,0.00748045,0.00748045
7637,30141.9,0.21614,0.18396,0.82287,0.79661,0.77394,0.84717,0.79819,0.40439,0.72338,0.89416,0.00748012,0.00748012,0.00748012
7638,30145.8,0.19405,0.18167,0.79282,0.79668,0.77422,0.84717,0.79819,0.40394,0.72211,0.89408,0.00747979,0.00747979,0.00747979
7639,30149.9,0.20259,0.18393,0.82309,0.79664,0.77425,0.84869,0.79985,0.40293,0.72041,0.89421,0.00747946,0.00747946,0.00747946
7640,30153.8,0.1855,0.17569,0.79534,0.79653,0.77397,0.84869,0.79985,0.40262,0.71937,0.89426,0.00747913,0.00747913,0.00747913
7641,30157.6,0.20799,0.19374,0.80053,0.79653,0.77397,0.84869,0.79985,0.40262,0.71937,0.89426,0.0074788,0.0074788,0.0074788
7642,30161.3,0.20886,0.19282,0.79781,0.79643,0.77373,0.84869,0.79985,0.40223,0.71681,0.89391,0.00747847,0.00747847,0.00747847
7643,30165.1,0.21321,0.18564,0.83201,0.79634,0.77357,0.83702,0.7859,0.4016,0.7135,0.89356,0.00747814,0.00747814,0.00747814
7644,30169,0.18624,0.16802,0.83137,0.7963,0.77349,0.83738,0.78626,0.40124,0.71121,0.89323,0.00747781,0.00747781,0.00747781
7645,30172.8,0.23633,0.22194,0.79233,0.7963,0.77349,0.83738,0.78626,0.40124,0.71121,0.89323,0.00747748,0.00747748,0.00747748
7646,30176.6,0.24794,0.20669,0.8159,0.79626,0.77321,0.83586,0.78461,0.40108,0.70918,0.89293,0.00747715,0.00747715,0.00747715
7647,30180.6,0.22761,0.20599,0.80309,0.79615,0.77295,0.8355,0.7836,0.40135,0.71021,0.8928,0.00747682,0.00747682,0.00747682
7648,30184.4,0.20223,0.18717,0.80733,0.79592,0.77241,0.8355,0.7836,0.4018,0.71225,0.89272,0.00747649,0.00747649,0.00747649
7649,30188.3,0.21031,0.18302,0.80044,0.79592,0.77241,0.8355,0.7836,0.4018,0.71225,0.89272,0.00747616,0.00747616,0.00747616
7650,30192.1,0.19762,0.18802,0.80282,0.79594,0.77292,0.83518,0.78651,0.40278,0.71404,0.8927,0.00747583,0.00747583,0.00747583
7651,30196,0.20442,0.1739,0.82526,0.7971,0.77623,0.82718,0.77933,0.40293,0.71651,0.89287,0.0074755,0.0074755,0.0074755
7652,30199.7,0.19208,0.17572,0.8038,0.78763,0.77949,0.82718,0.77933,0.40344,0.72104,0.89303,0.00747517,0.00747517,0.00747517
7653,30203.4,0.22362,0.19335,0.79515,0.78763,0.77949,0.82718,0.77933,0.40344,0.72104,0.89303,0.00747484,0.00747484,0.00747484
7654,30207.4,0.19623,0.17227,0.7895,0.77937,0.77986,0.82718,0.77933,0.40452,0.72728,0.89327,0.00747451,0.00747451,0.00747451
7655,30211.3,0.18796,0.16926,0.7955,0.77541,0.78004,0.82639,0.77921,0.40441,0.73215,0.89337,0.00747418,0.00747418,0.00747418
7656,30215.1,0.21305,0.18581,0.78825,0.77344,0.78023,0.82427,0.7768,0.40585,0.73731,0.89362,0.00747385,0.00747385,0.00747385
7657,30218.9,0.23133,0.20458,0.83136,0.77344,0.78023,0.82427,0.7768,0.40585,0.73731,0.89362,0.00747352,0.00747352,0.00747352
7658,30222.8,0.19871,0.16455,0.81127,0.83371,0.77282,0.82903,0.77457,0.40728,0.74334,0.89392,0.00747319,0.00747319,0.00747319
7659,30226.9,0.21563,0.19144,0.82142,0.83413,0.77297,0.82903,0.78368,0.40824,0.7465,0.89499,0.00747286,0.00747286,0.00747286
7660,30230.9,0.20419,0.1852,0.80954,0.83445,0.77329,0.82903,0.78368,0.4091,0.74781,0.89492,0.00747253,0.00747253,0.00747253
7661,30234.7,0.20315,0.18079,0.79739,0.83445,0.77329,0.82903,0.78368,0.4091,0.74781,0.89492,0.0074722,0.0074722,0.0074722
7662,30238.7,0.20295,0.17846,0.79111,0.77223,0.78084,0.82427,0.7832,0.40982,0.75137,0.89478,0.00747187,0.00747187,0.00747187
7663,30242.6,0.22685,0.19049,0.80851,0.77136,0.78108,0.8236,0.78502,0.41159,0.75351,0.89518,0.00747154,0.00747154,0.00747154
7664,30246.4,0.23472,0.19322,0.82538,0.77231,0.78137,0.83527,0.7961,0.4136,0.75688,0.89565,0.00747121,0.00747121,0.00747121
7665,30250.3,0.24912,0.20239,0.77005,0.77231,0.78137,0.83527,0.7961,0.4136,0.75688,0.89565,0.00747088,0.00747088,0.00747088
7666,30254,0.21555,0.18155,0.81112,0.77288,0.78172,0.8335,0.79364,0.41573,0.75658,0.89591,0.00747055,0.00747055,0.00747055
7667,30257.8,0.25145,0.2079,0.80922,0.77528,0.78177,0.8335,0.79364,0.41801,0.76027,0.89632,0.00747022,0.00747022,0.00747022
7668,30261.6,0.22319,0.19159,0.82127,0.77733,0.78194,0.8335,0.79364,0.42063,0.76607,0.89693,0.00746989,0.00746989,0.00746989
7669,30265.4,0.21194,0.18833,0.77598,0.77733,0.78194,0.8335,0.79364,0.42063,0.76607,0.89693,0.00746956,0.00746956,0.00746956
7670,30269,0.22232,0.18712,0.79608,0.77001,0.77778,0.8335,0.78624,0.42423,0.76538,0.89844,0.00746923,0.00746923,0.00746923
7671,30273.1,0.22718,0.19425,0.81166,0.85331,0.69578,0.8335,0.78458,0.42482,0.76638,0.89853,0.0074689,0.0074689,0.0074689
7672,30276.7,0.25863,0.22183,0.86811,0.75271,0.8126,0.83905,0.79106,0.42605,0.76933,0.89943,0.00746857,0.00746857,0.00746857
7673,30280.6,0.22622,0.21147,0.80089,0.75271,0.8126,0.83905,0.79106,0.42605,0.76933,0.89943,0.00746824,0.00746824,0.00746824
7674,30284.3,0.20734,0.19328,0.78849,0.75387,0.81544,0.83941,0.78789,0.4273,0.76829,0.89957,0.00746791,0.00746791,0.00746791
7675,30288.1,0.21078,0.18446,0.80825,0.75475,0.81763,0.83905,0.78789,0.42915,0.77214,0.89999,0.00746758,0.00746758,0.00746758
7676,30291.9,0.1963,0.18737,0.80257,0.7555,0.81932,0.83756,0.78624,0.43109,0.77861,0.89877,0.00746725,0.00746725,0.00746725
7677,30295.7,0.23096,0.19341,0.83552,0.7555,0.81932,0.83756,0.78624,0.43109,0.77861,0.89877,0.00746692,0.00746692,0.00746692
7678,30299.4,0.24476,0.19288,0.80069,0.75565,0.82086,0.83756,0.78675,0.43348,0.78522,0.89901,0.00746659,0.00746659,0.00746659
7679,30303.2,0.19456,0.16905,0.83121,0.75601,0.82212,0.83831,0.78755,0.43379,0.78111,0.89934,0.00746626,0.00746626,0.00746626
7680,30307.2,0.20218,0.1797,0.81472,0.75721,0.82307,0.82707,0.77555,0.43358,0.77716,0.89881,0.00746593,0.00746593,0.00746593
7681,30311,0.20949,0.18376,0.80699,0.75721,0.82307,0.82707,0.77555,0.43358,0.77716,0.89881,0.0074656,0.0074656,0.0074656
7682,30315,0.19754,0.17657,0.80114,0.83286,0.73728,0.82707,0.77555,0.43514,0.77357,0.90091,0.00746527,0.00746527,0.00746527
7683,30319,0.228,0.19335,0.81106,0.83701,0.7372,0.82664,0.77509,0.43477,0.77617,0.89851,0.00746494,0.00746494,0.00746494
7684,30322.9,0.22106,0.18893,0.79999,0.78882,0.81322,0.82942,0.77191,0.43516,0.77565,0.89867,0.00746461,0.00746461,0.00746461
7685,30326.9,0.22282,0.20006,0.80619,0.78882,0.81322,0.82942,0.77191,0.43516,0.77565,0.89867,0.00746428,0.00746428,0.00746428
7686,30330.9,0.20346,0.17987,0.81583,0.78993,0.81918,0.82942,0.7744,0.43407,0.75805,0.89726,0.00746395,0.00746395,0.00746395
7687,30334.8,0.21045,0.19583,0.79334,0.78934,0.8205,0.82942,0.77792,0.43321,0.75055,0.89677,0.00746362,0.00746362,0.00746362
7688,30338.6,0.22109,0.20458,0.82043,0.78587,0.82145,0.82942,0.77753,0.43283,0.75092,0.89659,0.00746329,0.00746329,0.00746329
7689,30342.4,0.21699,0.18532,0.80783,0.78587,0.82145,0.82942,0.77753,0.43283,0.75092,0.89659,0.00746296,0.00746296,0.00746296
7690,30346.3,0.2292,0.18742,0.80013,0.78397,0.82381,0.82922,0.77509,0.43264,0.75856,0.8972,0.00746263,0.00746263,0.00746263
7691,30350.1,0.20659,0.18135,0.80462,0.78023,0.82381,0.82922,0.77509,0.43157,0.7599,0.89636,0.0074623,0.0074623,0.0074623
7692,30354,0.22807,0.19454,0.82288,0.77629,0.82381,0.83005,0.77598,0.42981,0.75374,0.89568,0.00746197,0.00746197,0.00746197
7693,30357.9,0.21552,0.18956,0.81258,0.77629,0.82381,0.83005,0.77598,0.42981,0.75374,0.89568,0.00746164,0.00746164,0.00746164
7694,30361.9,0.20697,0.17641,0.7895,0.77327,0.82381,0.83053,0.77649,0.42821,0.74386,0.89495,0.00746131,0.00746131,0.00746131
7695,30365.9,0.20306,0.17886,0.78845,0.77103,0.82381,0.83181,0.77792,0.42769,0.7361,0.89475,0.00746098,0.00746098,0.00746098
7696,30369.9,0.20885,0.18283,0.80508,0.76898,0.82381,0.83069,0.77668,0.42751,0.72913,0.89493,0.00746065,0.00746065,0.00746065
7697,30373.9,0.23978,0.19134,0.81115,0.76898,0.82381,0.83069,0.77668,0.42751,0.72913,0.89493,0.00746032,0.00746032,0.00746032
7698,30377.9,0.21473,0.17781,0.82621,0.76663,0.82381,0.83181,0.77832,0.42896,0.72578,0.8958,0.00745999,0.00745999,0.00745999
7699,30381.7,0.20474,0.17943,0.79515,0.76299,0.82381,0.83138,0.78178,0.42988,0.72269,0.89617,0.00745966,0.00745966,0.00745966
7700,30385.3,0.19485,0.18169,0.79341,0.80792,0.81427,0.83456,0.78208,0.43133,0.7205,0.89618,0.00745933,0.00745933,0.00745933
7701,30389.2,0.21815,0.18674,0.81432,0.80792,0.81427,0.83456,0.78208,0.43133,0.7205,0.89618,0.007459,0.007459,0.007459
7702,30393.1,0.19494,0.1785,0.79011,0.84774,0.74395,0.82871,0.78149,0.43027,0.71382,0.89591,0.00745867,0.00745867,0.00745867
7703,30397.1,0.21053,0.18606,0.79656,0.82643,0.76339,0.7978,0.76135,0.43194,0.70712,0.89934,0.00745834,0.00745834,0.00745834
7704,30401,0.22342,0.18148,0.79066,0.82275,0.77202,0.7978,0.75753,0.43274,0.70421,0.8996,0.00745801,0.00745801,0.00745801
7705,30405.1,0.22047,0.20999,0.79989,0.82275,0.77202,0.7978,0.75753,0.43274,0.70421,0.8996,0.00745768,0.00745768,0.00745768
7706,30409.1,0.20935,0.18262,0.81423,0.82246,0.77196,0.79563,0.75716,0.43318,0.70261,0.89986,0.00745735,0.00745735,0.00745735
7707,30413,0.18467,0.17102,0.79483,0.8215,0.77194,0.79563,0.75679,0.43265,0.70371,0.90022,0.00745702,0.00745702,0.00745702
7708,30416.8,0.20298,0.18578,0.78157,0.81992,0.77173,0.79598,0.75798,0.43346,0.70559,0.90078,0.00745669,0.00745669,0.00745669
7709,30420.6,0.18004,0.15864,0.80163,0.81992,0.77173,0.79598,0.75798,0.43346,0.70559,0.90078,0.00745636,0.00745636,0.00745636
7710,30424.3,0.22256,0.18551,0.78536,0.82397,0.76623,0.79444,0.75688,0.43295,0.69986,0.90086,0.00745603,0.00745603,0.00745603
7711,30428.1,0.29211,0.23553,0.80871,0.83442,0.75573,0.79563,0.75759,0.43224,0.69245,0.90091,0.0074557,0.0074557,0.0074557
7712,30432,0.2116,0.18286,0.79598,0.84924,0.74268,0.7953,0.75725,0.43173,0.6874,0.90096,0.00745537,0.00745537,0.00745537
7713,30435.9,0.23241,0.1954,0.79327,0.84924,0.74268,0.7953,0.75725,0.43173,0.6874,0.90096,0.00745504,0.00745504,0.00745504
7714,30439.7,0.22021,0.19257,0.78251,0.85373,0.73856,0.7953,0.75725,0.43124,0.68494,0.90099,0.00745471,0.00745471,0.00745471
7715,30443.4,0.22773,0.19791,0.80893,0.85294,0.73849,0.7953,0.75771,0.43019,0.6806,0.90238,0.00745438,0.00745438,0.00745438
7716,30447.3,0.20143,0.19631,0.80092,0.8522,0.73844,0.79743,0.75987,0.42811,0.67497,0.90159,0.00745405,0.00745405,0.00745405
7717,30451.2,0.22335,0.19536,0.81423,0.8522,0.73844,0.79743,0.75987,0.42811,0.67497,0.90159,0.00745372,0.00745372,0.00745372
7718,30454.9,0.21157,0.18159,0.78873,0.85122,0.73847,0.79778,0.76025,0.42706,0.66329,0.90272,0.00745339,0.00745339,0.00745339
7719,30458.7,0.2208,0.19116,0.78702,0.85044,0.73843,0.79778,0.76079,0.42417,0.65535,0.9019,0.00745306,0.00745306,0.00745306
7720,30462.4,0.21944,0.18129,0.81757,0.84967,0.73845,0.79778,0.76145,0.42224,0.65319,0.90122,0.00745273,0.00745273,0.00745273
7721,30466.3,0.21021,0.18976,0.8048,0.84967,0.73845,0.79778,0.76145,0.42224,0.65319,0.90122,0.0074524,0.0074524,0.0074524
7722,30470.1,0.17506,0.17082,0.78695,0.84802,0.73852,0.81159,0.76674,0.42093,0.65408,0.9009,0.00745207,0.00745207,0.00745207
7723,30474,0.18516,0.17518,0.78555,0.84648,0.73855,0.81159,0.76746,0.41817,0.65247,0.89938,0.00745174,0.00745174,0.00745174
